producer_id,field_id,year,Core #,SHAC #,Depth (cm),lon,lat,soc,bd,soc_tha,tot_P,pH,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6254,KS20-0350,30 - 50,,,0.58999999999999997,1.6856815975465085,30.313949304998374,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6254,KS20-0351,50 - 100,,,0.27000000000000002,1.7597302955445731,14.481876440213622,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6255,KS20-0352,0 - 15,,,0.81000000000000005,1.5126881880394092,37.346456136867374,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6255,KS20-0353,15 - 30,,,0.73999999999999999,1.6986324089809197,38.312993711046445,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6255,KS20-0354,30 - 50,,,0.45000000000000001,1.6749863098023154,22.974112225248565,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6255,KS20-0355,50 - 97,,,0.16,1.8041784235206004,8.7986173358252646,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6256,KS20-0356,0 - 15,,,0.91000000000000003,1.4241097820157371,39.500248201814102,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6256,KS20-0357,15 - 30,,,0.56999999999999995,1.7674933072229975,30.707721722369463,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6256,KS20-0358,30 - 50,,,0.34000000000000002,1.7319635207820299,17.948684358568336,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6256,KS20-0359,50 - 98,,,0.19,1.8350214071161666,10.626975972891143,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6257,KS20-0360,0 - 15,,,0.93000000000000005,1.4269115402166308,40.447805283596715,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6257,KS20-0361,15 - 30,,,0.57999999999999996,1.738263106136607,30.729710495525392,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6257,KS20-0362,30 - 50,,,0.26000000000000001,1.8261651405541239,14.471993505863324,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6257,KS20-0363,50 - 100,,,0.14000000000000001,1.8590816720624115,7.9330733110247245,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6258,KS20-0364,0 - 15,,,0.63,1.6386479714180211,31.465973806357415,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6258,KS20-0365,15 - 30,,,0.38,1.8307830084608183,21.204861117196582,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6258,KS20-0366,30 - 50,,,0.23000000000000001,1.7964186037584071,12.593612979787938,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6258,KS20-0367,50 - 97,,,0.050000000000000003,1.7495315997675434,2.6662861580457364,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6259,KS20-0368,0 - 15,,,0.92000000000000004,1.3724129458371546,38.48465486198716,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6259,KS20-0369,15 - 30,,,0.68000000000000005,1.6631147703282252,34.47038197573093,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6259,KS20-0370,30 - 50,,,0.5,1.6451089369971306,25.07146019983627,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6259,KS20-0371,50 - 97,,,0.20999999999999999,1.7932016831898321,11.477925333761478,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6260,KS20-0372,0 - 15,,,0.64000000000000001,1.6357820509332448,31.909527623964994,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6260,KS20-0373,15 - 30,,,0.46000000000000002,1.644293812498673,23.054314686281398,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6260,KS20-0374,30 - 50,,,0.39000000000000001,1.7392092211700951,20.674327853893157,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6260,KS20-0375,50 - 98,,,0.17000000000000001,1.7280485116625512,8.9540561680306769,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6261,KS20-0376,0 - 15,,,0.90000000000000002,1.5479863076432727,42.464360391270262,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6261,KS20-0377,15 - 30,,,0.75,1.7780296335471073,40.645757422886874,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6261,KS20-0378,30 - 50,,,0.5,1.8464138441914184,28.139346985477218,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6261,KS20-0379,50 - 98,,,0.16,1.7623260651753683,8.594511754647236,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6262,KS20-0380,0 - 15,,,0.76000000000000001,1.6014965304672095,37.098346828966811,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6262,KS20-0381,15 - 30,,,0.67000000000000004,1.6490861432035682,33.676977582045986,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6262,KS20-0382,30 - 50,,,0.35999999999999999,1.7481041841687748,19.181597592047133,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6262,KS20-0383,50 - 100,,,0.17000000000000001,1.8270666838173342,9.4671287288678982,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6263,KS20-0384,0 - 15,,,0.76000000000000001,1.4219093697746537,32.938246168955892,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6263,KS20-0385,15 - 30,,,0.63,1.718750988981802,33.004143990824161,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6263,KS20-0386,30 - 50,,,0.38,1.7097349409051266,19.802833979539539,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6263,KS20-0387,50 - 100,,,0.070000000000000007,1.8292825202054965,3.9029571851104481,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6264,KS20-0388,0 - 15,,,0.90000000000000002,1.4506785987352739,39.795015320506046,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6264,KS20-0389,15 - 30,,,0.56999999999999995,1.6666100388233198,28.955016170500823,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6264,KS20-0390,30 - 50,,,0.33000000000000002,1.8788464871916402,18.898189506768396,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6264,KS20-0391,50 - 100,,,0.10000000000000001,1.7564188105051994,5.3535645344198484,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6265,KS20-0392,0 - 15,,,1,1.4105319410141959,42.993013562112694,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6265,KS20-0393,15 - 30,,,0.73999999999999999,1.5452542344250926,34.853518308304857,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6265,KS20-0394,30 - 50,,,0.38,1.6930550308208876,19.60964058897985,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6265,KS20-0395,50 - 98,,,0.12,1.717665880981694,6.2825347262786444,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6266,KS20-0396,0 - 15,,,1.01,1.2626486672155892,38.870386690498478,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6266,KS20-0397,15 - 30,,,0.77000000000000002,1.5252409695684543,35.796795459383802,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6266,KS20-0398,30 - 50,,,0.5,1.5637087589115231,23.830921485811615,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6266,KS20-0399,50 - 97,,,0.13,1.6324981499056681,6.4686106691862202,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6267,KS20-0400,0 - 15,,,0.88,1.5114733794545101,40.541343573080653,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6267,KS20-0401,15 - 30,,,0.70999999999999996,1.5543973560434834,33.63840230266581,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6267,KS20-0402,30 - 50,,,0.29999999999999999,1.6575443220592307,15.156585280909606,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6267,KS20-0403,50 - 96,,,0.089999999999999997,1.5069018200305242,4.1337330727077344,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6268,KS20-0404,0 - 15,,,0.96999999999999997,1.4540682680550068,42.990400786007108,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6268,KS20-0405,15 - 30,,,0.77000000000000002,1.6346371632492653,38.364280366594961,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6268,KS20-0406,30 - 50,,,0.37,1.8734786976741815,21.128343360890351,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6268,KS20-0407,50 - 100,,,0.14999999999999999,1.7934559826219494,8.1996807525475521,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6269,KS20-0408,0 - 15,,,1.01,1.5393952424805217,47.389974660714365,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6269,KS20-0409,15 - 30,,,0.89000000000000001,1.6808134569832291,45.595762810275453,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6269,KS20-0410,30 - 50,,,0.51000000000000001,1.7338283052722872,26.95201423979665,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6269,KS20-0411,50 - 98,,,0.26000000000000001,1.7975423012892391,14.245163229256962,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6270,KS20-0412,0 - 15,,,0.72999999999999998,1.6757600372799148,37.286331133493015,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6270,KS20-0413,15 - 30,,,0.62,1.821114516040937,34.414693678335212,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6270,KS20-0414,30 - 50,,,0.62,1.6758522650180707,31.669585763405497,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6270,KS20-0415,50 - 98,,,0.28999999999999998,1.7140374277403143,15.150719631282186,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6271,KS20-0416,0 - 15,,,0.68999999999999995,1.6832462123782215,35.400687741768849,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6271,KS20-0417,15 - 30,,,0.60999999999999999,1.7584263266786102,32.69406900667007,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6271,KS20-0418,30 - 50,,,0.40999999999999998,1.7128217081152344,21.404790321974463,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6271,KS20-0419,50 - 96,,,0.080000000000000002,1.7524468387428696,4.2731663715906132,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6272,KS20-0420,0 - 15,,,0.87,1.5639972378772544,41.473453155133882,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6272,KS20-0421,15 - 30,,,0.60999999999999999,1.6544683772777466,30.76119964504969,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6272,KS20-0422,30 - 50,,,0.60999999999999999,1.7210011597176886,31.998230362399045,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6272,KS20-0423,50 - 97,,,0.28000000000000003,1.7109702316347422,14.602104344863545,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6273,KS20-0424,0 - 15,,,0.82999999999999996,1.7779071098675834,44.978205228274071,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6273,KS20-0425,15 - 30,,,0.73999999999999999,1.6686831070959456,37.637481217170475,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6273,KS20-0426,30 - 50,,,0.62,1.5928735074960145,30.101486395256682,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6273,KS20-0427,50 - 100,,,0.26000000000000001,1.6438540839111475,13.027214844179063,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6274,KS20-0428,0 - 15,,,0.87,1.4821814593519287,39.303895066510705,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6274,KS20-0429,15 - 30,,,0.70999999999999996,1.8295816862013812,39.593611354746848,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6274,KS20-0430,30 - 50,,,0.53000000000000003,1.6506733887845488,26.66563819178112,,,,,,,,,,,,,,,,,
GMP-Producer-10,,2020,6274,KS20-0431,50 - 99,,,0.23000000000000001,1.5937550242989036,11.172860222345033,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6535,KS20-0432,0 - 15,,,0.66000000000000003,1.8248311355681679,36.709762987997735,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6535,KS20-0433,15 - 30,,,0.56999999999999995,1.5376890862381016,26.715195108666283,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6535,KS20-0434,30 - 50,,,0.56000000000000005,1.5648684816705023,26.710427139937476,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6535,KS20-0435,50 - 100,,,0.28000000000000003,1.6735212577100735,14.282499821800856,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6536,KS20-0436,0 - 15,,,1.0800000000000001,1.5291100765187733,50.335857142875597,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6536,KS20-0437,15 - 30,,,0.65000000000000002,1.6009977755950024,31.718967930088194,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6536,KS20-0438,30 - 50,,,0.44,1.5789884295291388,21.17612962610119,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6536,KS20-0439,50 - 100,,,0.20000000000000001,1.6301925862974356,9.9376540060691685,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6537,KS20-0440,0 - 15,,,0.68999999999999995,1.695018215556366,35.648267095009039,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6537,KS20-0441,15 - 30,,,0.56999999999999995,1.505727998654119,26.159915957417201,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6537,KS20-0442,30 - 50,,,0.85999999999999999,1.4083739800944117,36.917425465418795,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6537,KS20-0443,50 - 100,,,0.47999999999999998,1.6084524028676672,23.532302034915116,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6538,KS20-0444,0 - 15,,,1.04,1.663811467827468,52.741492480956474,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6538,KS20-0445,15 - 30,,,0.81000000000000005,1.4343555174291349,35.412516498704434,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6538,KS20-0446,30 - 50,,,0.57999999999999996,1.4395470712897218,25.448888945088218,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6538,KS20-0447,50 - 98,,,0.22,1.7002221545788287,11.401009679743796,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6539,KS20-0448,0 - 15,,,0.66000000000000003,1.5922440388929804,32.030854881602316,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6539,KS20-0449,15 - 30,,,0.48999999999999999,1.6801237310310995,25.092983947695675,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6539,KS20-0450,30 - 50,,,0.53000000000000003,1.6371329037399813,26.446899780177159,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6539,KS20-0451,50 - 99,,,0.42999999999999999,1.6653347037753408,21.826542761561129,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6540,KS20-0452,0 - 15,,,0.72999999999999998,1.5959451297797169,35.510417515650616,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6540,KS20-0453,15 - 30,,,0.40999999999999998,1.6422682061450486,20.523097318553443,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6540,KS20-0454,30 - 50,,,0.53000000000000003,1.5690940713401633,25.347773266057533,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6540,KS20-0455,50 - 99,,,0.34000000000000002,1.6637821938105615,17.242107630897614,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6541,KS20-0456,0 - 15,,,0.64000000000000001,1.3495151372510708,26.325261685384088,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6541,KS20-0457,15 - 30,,,0.48999999999999999,1.7837495805141583,26.64065673489506,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6541,KS20-0458,30 - 50,,,0.46999999999999997,1.8189553508659682,26.05762677436552,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6541,KS20-0459,50 - 100,,,0.38,1.8802524223836494,21.777835657016382,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6542,KS20-0460,0 - 15,,,0.82999999999999996,1.5416388822685521,39.00099709918274,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6542,KS20-0461,15 - 30,,,0.78000000000000003,1.5594116932980933,37.074077361146195,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6542,KS20-0462,30 - 50,,,0.72999999999999998,1.5093931050796512,33.584600345264271,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6542,KS20-0463,50 - 100,,,0.40999999999999998,1.7306373711122558,21.627429099315634,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6543,KS20-0464,0 - 15,,,0.64000000000000001,1.3864555336012157,27.045865385065635,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6543,KS20-0465,15 - 30,,,0.54000000000000004,1.5999800258708377,26.334391241813293,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6543,KS20-0466,30 - 50,,,0.5,1.5281600077066313,23.289158517449064,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6543,KS20-0467,50 - 98,,,0.35999999999999999,1.5415039875010825,16.914614954051878,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6544,KS20-0468,0 - 15,,,0.60999999999999999,1.5153585613856906,28.174758660131872,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6544,KS20-0469,15 - 30,,,0.44,1.7068530951091734,22.890948229128146,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6544,KS20-0470,30 - 50,,,0.40999999999999998,1.5754263677835907,19.687788232917974,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6544,KS20-0471,50 - 99,,,0.44,1.4664184461427767,19.666431064910011,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6545,KS20-0472,0 - 15,,,0.58999999999999997,1.4106338304129495,25.367710299082155,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6545,KS20-0473,15 - 30,,,0.53000000000000003,1.6763754798570512,27.080840051802749,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6545,KS20-0474,30 - 50,,,0.55000000000000004,1.454407107293481,24.381680746667918,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6545,KS20-0475,50 - 100,,,0.48999999999999999,1.5358469413450155,22.938181238376075,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6546,KS20-0476,0 - 15,,,0.58999999999999997,1.4534618269856701,26.1378947270487,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6546,KS20-0477,15 - 30,,,0.33000000000000002,1.479732199688883,14.883738357350664,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6546,KS20-0478,30 - 50,,,0.32000000000000001,1.5433396247297919,15.053117363764501,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6546,KS20-0479,50 - 100,,,0.54000000000000004,1.4802917848905832,24.364418545871089,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6547,KS20-0480,0 - 15,,,0.64000000000000001,1.4935703179925832,29.135374907144922,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6547,KS20-0481,15 - 30,,,0.27000000000000002,1.6502691564166851,13.581055049646753,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6547,KS20-0482,30 - 50,,,0.51000000000000001,1.5386526566585936,23.918047817226512,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6547,KS20-0483,50 - 100,,,0.29999999999999999,1.7055129828903761,15.5952107155496,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6548,KS20-0484,0 - 15,,,0.84999999999999998,1.4944430300472735,38.71803002246476,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6548,KS20-0485,15 - 30,,,0.81999999999999995,1.6255244173576846,40.627707077671026,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6548,KS20-0486,30 - 50,,,0.65000000000000002,1.479241942483043,29.30674136447405,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6548,KS20-0487,50 - 100,,,0.34999999999999998,1.6372242845848044,17.465908667950689,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6549,KS20-0488,0 - 15,,,1.04,1.409752152807336,44.688015442270313,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6549,KS20-0489,15 - 30,,,0.70999999999999996,1.6520424279492816,35.751519774764809,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6549,KS20-0490,30 - 50,,,0.68000000000000005,1.4881638014489544,30.844278214351611,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6549,KS20-0491,50 - 100,,,0.37,1.7402459117866926,19.625797294765611,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6550,KS20-0492,0 - 15,,,1.1799999999999999,1.5305528485342292,55.048475971521505,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6550,KS20-0493,15 - 30,,,0.81999999999999995,1.6166590712115665,40.40613016223341,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6550,KS20-0494,30 - 50,,,0.84999999999999998,1.5488387589373074,40.12731456654776,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6550,KS20-0495,50 - 98,,,0.37,1.6895388148819777,19.053942938712993,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6551,KS20-0496,0 - 15,,,1.1899999999999999,1.5349425905785183,55.674209691391553,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6551,KS20-0497,15 - 30,,,0.67000000000000004,1.6390860237799496,33.472759143224621,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6551,KS20-0498,30 - 50,,,0.56000000000000005,1.6026605022012106,27.355491579972028,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6551,KS20-0499,50 - 100,,,0.20999999999999999,1.7404076458275672,11.140001259413092,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6552,KS20-0500,0 - 15,,,0.92000000000000004,1.5170694170742076,42.541053765828103,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6552,KS20-0501,15 - 30,,,0.67000000000000004,1.5670008901840973,32.000665378983562,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6552,KS20-0502,30 - 50,,,0.52000000000000002,1.5805617742793217,25.051271897617543,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6552,KS20-0503,50 - 99,,,0.28000000000000003,1.8244345024249975,15.570453817495901,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6553,KS20-0504,0 - 15,,,1.24,1.4102148262872241,53.299351402490899,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6553,KS20-0505,15 - 30,,,0.77000000000000002,1.5792080461135012,37.063381159065429,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6553,KS20-0506,30 - 50,,,0.68999999999999995,1.4946983614415392,31.435300179149298,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6553,KS20-0507,50 - 98,,,0.46999999999999997,1.5482284633145855,22.179301674059428,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6554,KS20-0508,0 - 15,,,1.3200000000000001,1.3301046570526018,53.514898729991572,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6554,KS20-0509,15 - 30,,,0.73999999999999999,1.4763691328813975,33.299801065966498,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6554,KS20-0510,30 - 50,,,0.59999999999999998,1.6622209706270625,30.398697110827722,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6554,KS20-0511,50 - 100,,,0.35999999999999999,1.6388594676684853,17.982877166832754,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6555,KS20-0512,0 - 15,,,1.1299999999999999,1.4115180928620343,48.616070761591331,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6555,KS20-0513,15 - 30,,,0.85999999999999999,1.5917945638012001,41.725392542008102,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6555,KS20-0514,30 - 50,,,0.81999999999999995,1.64071159611895,41.007289348758583,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6555,KS20-0515,50 - 100,,,0.96999999999999997,1.5202900384323106,44.948287160274326,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6556,KS20-0516,0 - 15,,,1.24,1.2953755239469511,48.958977002679802,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6556,KS20-0517,15 - 30,,,0.88,1.5304253816152156,41.049681755835962,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6556,KS20-0518,30 - 50,,,0.81000000000000005,1.4284006059402325,35.265496879937217,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6556,KS20-0519,50 - 99,,,0.39000000000000001,1.6043409385415606,19.071121604631241,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6557,KS20-0520,0 - 15,,,0.82999999999999996,1.4557170745668855,36.827312839222898,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6557,KS20-0521,15 - 30,,,0.76000000000000001,1.443153139584151,33.430353847838944,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6557,KS20-0522,30 - 50,,,0.80000000000000004,1.3498025541148855,32.913585479537367,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6557,KS20-0523,50 - 99,,,0.44,1.5756081583773924,21.130796133630888,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6558,KS20-0524,0 - 15,,,0.84999999999999998,1.4251267398664988,36.922183576461251,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6558,KS20-0525,15 - 30,,,0.67000000000000004,1.5055099387572977,30.744921765326033,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6558,KS20-0526,30 - 50,,,0.34000000000000002,1.6989798722861431,17.60686821247576,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6558,KS20-0527,50 - 100,,,0.14999999999999999,1.7465735579964994,7.9853343071599969,,,,,,,,,,,,,,,,,
