field_id,year,core_id,lat,lon,shac_id,depth,soc,bd
GMP-Field-64,2020,6554,37.95949947,-98.04213094,KS20-0510,30 - 50,0.59999999999999998,1.6622209706270625
GMP-Field-64,2020,6554,37.95949947,-98.04213094,KS20-0511,50 - 100,0.35999999999999999,1.6388594676684853
GMP-Field-64,2020,6555,37.95950892,-98.04227995,KS20-0512,0 - 15,1.1299999999999999,1.4115180928620343
GMP-Field-64,2020,6555,37.95950892,-98.04227995,KS20-0513,15 - 30,0.85999999999999999,1.5917945638012001
GMP-Field-64,2020,6555,37.95950892,-98.04227995,KS20-0514,30 - 50,0.81999999999999995,1.64071159611895
GMP-Field-64,2020,6555,37.95950892,-98.04227995,KS20-0515,50 - 100,0.96999999999999997,1.5202900384323106
GMP-Field-64,2020,6556,37.9597864,-98.04303853,KS20-0516,0 - 15,1.24,1.2953755239469511
GMP-Field-64,2020,6556,37.9597864,-98.04303853,KS20-0517,15 - 30,0.88,1.5304253816152156
GMP-Field-64,2020,6556,37.9597864,-98.04303853,KS20-0518,30 - 50,0.81000000000000005,1.4284006059402325
GMP-Field-64,2020,6556,37.9597864,-98.04303853,KS20-0519,50 - 99,0.39000000000000001,1.6043409385415606
GMP-Field-64,2020,6557,37.9600636,-98.04352347,KS20-0520,0 - 15,0.82999999999999996,1.4557170745668855
GMP-Field-64,2020,6557,37.9600636,-98.04352347,KS20-0521,15 - 30,0.76000000000000001,1.443153139584151
GMP-Field-64,2020,6557,37.9600636,-98.04352347,KS20-0522,30 - 50,0.80000000000000004,1.3498025541148855
GMP-Field-64,2020,6557,37.9600636,-98.04352347,KS20-0523,50 - 99,0.44,1.5756081583773924
GMP-Field-64,2020,6558,37.96061546,-98.04417256,KS20-0524,0 - 15,0.84999999999999998,1.4251267398664988
GMP-Field-64,2020,6558,37.96061546,-98.04417256,KS20-0525,15 - 30,0.67000000000000004,1.5055099387572977
GMP-Field-64,2020,6558,37.96061546,-98.04417256,KS20-0526,30 - 50,0.34000000000000002,1.6989798722861431
GMP-Field-64,2020,6558,37.96061546,-98.04417256,KS20-0527,50 - 100,0.14999999999999999,1.7465735579964994
GMP-Field-64,2020,6559,37.96060503,-98.04429163,KS20-0528,0 - 15,0.79000000000000004,1.273381202819629
GMP-Field-64,2020,6559,37.96060503,-98.04429163,KS20-0529,15 - 30,0.46999999999999997,1.4593853673125201
GMP-Field-64,2020,6559,37.96060503,-98.04429163,KS20-0530,30 - 50,0.27000000000000002,1.606757183430936
GMP-Field-64,2020,6559,37.96060503,-98.04429163,KS20-0531,50 - 100,0.20000000000000001,1.83993233524514
GMP-Field-64,2020,6560,37.9602226,-98.04462581,KS20-0532,0 - 15,0.91000000000000003,1.6855441466314465
GMP-Field-64,2020,6560,37.9602226,-98.04462581,KS20-0533,15 - 30,0.53000000000000003,1.5884176086658732
GMP-Field-64,2020,6560,37.9602226,-98.04462581,KS20-0534,30 - 50,0.47999999999999998,1.4242344764696004
GMP-Field-64,2020,6560,37.9602226,-98.04462581,KS20-0535,50 - 100,0.20999999999999999,1.5713738653850711
GMP-Field-64,2020,6561,37.96061952,-98.04519312,KS20-0536,0 - 15,0.73999999999999999,1.3741279600909275
GMP-Field-64,2020,6561,37.96061952,-98.04519312,KS20-0537,15 - 30,0.63,1.5382477595897983
GMP-Field-64,2020,6561,37.96061952,-98.04519312,KS20-0538,30 - 50,0.57999999999999996,1.4352927433450686
GMP-Field-64,2020,6561,37.96061952,-98.04519312,KS20-0539,50 - 100,0.48999999999999999,1.5252857550360153
GMP-Field-64,2020,6562,37.96026942,-98.04568354,KS20-0540,0 - 15,0.55000000000000004,1.5292640675372726
GMP-Field-64,2020,6562,37.96026942,-98.04568354,KS20-0541,15 - 30,0.54000000000000004,1.6205441220835493
GMP-Field-64,2020,6562,37.96026942,-98.04568354,KS20-0542,30 - 50,0.57999999999999996,1.5718977984556588
GMP-Field-64,2020,6562,37.96026942,-98.04568354,KS20-0543,50 - 100,0.29999999999999999,1.6039182226455275
GMP-Field-64,2020,6563,37.960544,-98.04615984,KS20-0544,0 - 15,1.1699999999999999,1.443101569851565
GMP-Field-64,2020,6563,37.960544,-98.04615984,KS20-0545,15 - 30,0.81000000000000005,1.7634950998131596
GMP-Field-64,2020,6563,37.960544,-98.04615984,KS20-0546,30 - 50,0.58999999999999997,1.6165878508045113
GMP-Field-64,2020,6563,37.960544,-98.04615984,KS20-0547,50 - 100,0.20000000000000001,1.8144015529728634
GMP-Field-64,2020,6564,37.95927217,-98.04556182,KS20-0548,0 - 15,0.58999999999999997,1.6113171357221416
GMP-Field-64,2020,6564,37.95927217,-98.04556182,KS20-0549,15 - 30,0.40999999999999998,1.6106099401277982
GMP-Field-64,2020,6564,37.95927217,-98.04556182,KS20-0550,30 - 50,0.42999999999999999,1.511325907361871
GMP-Field-64,2020,6564,37.95927217,-98.04556182,KS20-0551,50 - 100,0.52000000000000002,1.4809199870424359
GMP-Field-64,2020,6565,37.95898895,-98.04488984,KS20-0552,0 - 15,0.93999999999999995,1.5752554890319321
GMP-Field-64,2020,6565,37.95898895,-98.04488984,KS20-0553,15 - 30,0.54000000000000004,1.6551614663070351
GMP-Field-64,2020,6565,37.95898895,-98.04488984,KS20-0554,30 - 50,0.63,1.4678184450367917
GMP-Field-64,2020,6565,37.95898895,-98.04488984,KS20-0555,50 - 99,0.66000000000000003,1.497150783577722
GMP-Field-64,2020,6566,37.95933303,-98.0437407,KS20-0556,0 - 15,0.73999999999999999,1.5305650269253548
GMP-Field-64,2020,6566,37.95933303,-98.0437407,KS20-0557,15 - 30,0.47999999999999998,1.7193657414391696
GMP-Field-64,2020,6566,37.95933303,-98.0437407,KS20-0558,30 - 50,0.82999999999999996,1.5835403096549574
GMP-Field-64,2020,6566,37.95933303,-98.0437407,KS20-0559,50 - 100,0.48999999999999999,1.6295852299752125
GMP-Field-64,2020,6567,37.95863781,-98.04420127,KS20-0560,0 - 15,0.69999999999999996,1.5043947279312762
GMP-Field-64,2020,6567,37.95863781,-98.04420127,KS20-0561,15 - 30,0.60999999999999999,1.6046083148598838
GMP-Field-64,2020,6567,37.95863781,-98.04420127,KS20-0562,30 - 50,0.60999999999999999,1.4210661432092238
GMP-Field-64,2020,6567,37.95863781,-98.04420127,KS20-0563,50 - 100,0.51000000000000001,1.425701831006227
GMP-Field-64,2020,6568,37.95799359,-98.04444256,KS20-0564,0 - 15,0.59999999999999998,1.6747684552537541
GMP-Field-64,2020,6568,37.95799359,-98.04444256,KS20-0565,15 - 30,0.51000000000000001,1.6114621808793541
GMP-Field-64,2020,6568,37.95799359,-98.04444256,KS20-0566,30 - 50,0.46000000000000002,1.5531463848192995
GMP-Field-64,2020,6568,37.95799359,-98.04444256,KS20-0567,50 - 95,0.46999999999999997,1.4781351033303456
GMP-Field-64,2020,6569,37.9580044,-98.0447851,KS20-0568,0 - 15,0.76000000000000001,1.6728761078169654
GMP-Field-64,2020,6569,37.9580044,-98.0447851,KS20-0569,15 - 30,0.48999999999999999,1.4704889887933434
GMP-Field-64,2020,6569,37.9580044,-98.0447851,KS20-0570,30 - 50,0.48999999999999999,1.5173880435771969
GMP-Field-64,2020,6569,37.9580044,-98.0447851,KS20-0571,50 - 98,0.40000000000000002,1.5083059089159134
GMP-Field-64,2020,6570,37.95719395,-98.04549509,KS20-0572,0 - 15,1.0700000000000001,1.4130876578978764
GMP-Field-64,2020,6570,37.95719395,-98.04549509,KS20-0573,15 - 30,0.84999999999999998,1.5864801644751541
GMP-Field-64,2020,6570,37.95719395,-98.04549509,KS20-0574,30 - 50,0.71999999999999997,1.4785734402300881
GMP-Field-64,2020,6570,37.95719395,-98.04549509,KS20-0575,50 - 99,0.27000000000000002,1.6557212283816667
GMP-Field-64,2020,6571,37.9573817,-98.04569843,KS20-0576,0 - 15,1.24,1.4321343314855683
GMP-Field-64,2020,6571,37.9573817,-98.04569843,KS20-0577,15 - 30,0.71999999999999997,1.5983679937858954
GMP-Field-64,2020,6571,37.9573817,-98.04569843,KS20-0578,30 - 50,0.52000000000000002,1.5413677506627248
GMP-Field-64,2020,6571,37.9573817,-98.04569843,KS20-0579,50 - 99,0.20999999999999999,1.6726589063806701
GMP-Field-64,2020,6572,37.9582924,-98.04683877,KS20-0580,0 - 15,1.04,1.5212326115995385
GMP-Field-64,2020,6572,37.9582924,-98.04683877,KS20-0581,15 - 30,0.82999999999999996,1.5097824712098564
GMP-Field-64,2020,6572,37.9582924,-98.04683877,KS20-0582,30 - 50,0.5,1.6828553897260641
GMP-Field-64,2020,6572,37.9582924,-98.04683877,KS20-0583,50 - 99,0.23000000000000001,1.7661624066837216
GMP-Field-64,2020,6573,37.95873776,-98.04659392,KS20-0584,0 - 15,0.88,1.567924383881472
GMP-Field-64,2020,6573,37.95873776,-98.04659392,KS20-0585,15 - 30,0.47999999999999998,1.6940409447421758
GMP-Field-64,2020,6573,37.95873776,-98.04659392,KS20-0586,30 - 50,0.32000000000000001,1.7032783960432516
GMP-Field-64,2020,6573,37.95873776,-98.04659392,KS20-0587,50 - 99,0.62,1.5073161800729702
GMP-Field-64,2020,6574,37.95928843,-98.04694337,KS20-0588,0 - 15,1.1200000000000001,1.448367897917995
GMP-Field-64,2020,6574,37.95928843,-98.04694337,KS20-0589,15 - 30,0.88,1.6440730681990943
GMP-Field-64,2020,6574,37.95928843,-98.04694337,KS20-0590,30 - 50,0.95999999999999996,1.5893230825158648
GMP-Field-64,2020,6574,37.95928843,-98.04694337,KS20-0591,50 - 98,0.41999999999999998,1.6831165886272379
GMP-Field-64,2020,6576,37.95828534,-98.04736858,KS20-0596,0 - 15,1.3100000000000001,1.5227846269434866
GMP-Field-64,2020,6576,37.95828534,-98.04736858,KS20-0597,15 - 30,0.89000000000000001,1.3954194558219595
GMP-Field-64,2020,6576,37.95828534,-98.04736858,KS20-0598,30 - 50,0.70999999999999996,1.5197262929683135
GMP-Field-64,2020,6576,37.95828534,-98.04736858,KS20-0599,50 - 100,0.35999999999999999,1.7059001000730558
GMP-Field-64,2020,6577,37.95785859,-98.04809486,KS20-0600,0 - 15,1.29,1.5987289970463825
GMP-Field-64,2020,6675,37.92182169,-98.0844955,KS20-0592,0 - 15,1.22,1.5427208132464663
GMP-Field-64,2020,6675,37.92182169,-98.0844955,KS20-0593,15 - 30,0.83999999999999997,1.647716239769621
GMP-Field-64,2020,6675,37.92182169,-98.0844955,KS20-0594,30 - 50,0.90000000000000002,1.4643463218578505
GMP-Field-64,2020,6675,37.92182169,-98.0844955,KS20-0595,50 - 100,0.42999999999999999,1.5587484437097294
